帧序列,ID,DistX,DistY,VeloX,VeloY,Length,Width,Heading,AccX,AccY,MissNum,RCS,wExist,Type,MotionPattern,wObstacl,DistLong_rms,DistLat_rms,VreLong_mrs,VreLat_rms,DetStatus,LifeCycles,Car_Velocity,Car_Gear,Car_PowerSupply,Car_YawRate,Car_SteeringAngle,Car_CurverRadius,小时,分钟,秒,毫秒,当前时间,相机帧数,Door_LF,Door_RR,Door_RF,Door_RR,LeftTurnLight,RightTurnLight,DoorLockSts,RadarLocal,DowSwitch,RcwSwitch,RctaSwitch,LcaSwitch,ElkSwitch,RctbSwitch
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.23,-4,-2149,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,8,126.5625,3.125,9.6875,-0.125,4.79884,1.798833,-0.01000017,0.1875,0,33,25,0.96875,4,3,0.9375,0.1289063,1.361328,0.15625,0.01171875,2,137,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,16,49.25,2.75,6.875,-0.125,12.00003,3.000008,-0.02000017,0.125,0.03125,33,20,0.96875,5,3,0.9375,0.07617188,0.9746094,0.1074219,0.01757813,2,67,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-3.12,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-0.1500002,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-0.2800002,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,0.1899998,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,0.3199998,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-2.04,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,626,14:52:20:523,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,46,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,46,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,46,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1260,0,0,0,0,0,0,0,-1.750886E-07,0,0,20,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,1,4,685,14:52:20:582,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,5,186.625,-0.875,8.8125,-0.1875,12.00003,3.000008,-0.03000017,0,0,10,26,0.8125,5,3,0.9375,0.1347656,3.046875,0.08203125,0.08007813,2,215,31,0,2,-0.22,-4,-2247,0,1,4,731,14:52:20:627,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.22,-4,-2247,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,8,127.5,3.125,9.6875,-0.0625,4.79884,1.798833,-0.01000017,0.15625,0.03125,10,27,0.96875,4,3,0.9375,0.09375,1.357422,0.1152344,0.01367188,2,138,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,16,49.9375,2.875,6.875,0.0625,12.00003,3.000008,0.009999825,0.09375,0.125,10,24,0.96875,5,3,0.9375,0.07617188,0.9824219,0.1035156,0.01757813,2,68,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-3.12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-0.1500002,0,0,10,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-0.2800002,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,0.1899998,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,0.3199998,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-2.04,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,732,14:52:20:629,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,45,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,792,14:52:20:688,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,45,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,792,14:52:20:688,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,45,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,792,14:52:20:688,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,791,14:52:20:687,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,45,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,792,14:52:20:688,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,-1.750886E-07,0,0,45,0,0,0,0,0,0,0,0,0,0,0,31,0,2,-0.13,-3,-3000,0,1,4,792,14:52:20:688,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
